path,name,class,plant,disease,width,height,mode,mean_r,mean_g,mean_b,brightness,contrast,sharpness,file_size(KB)
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4495c311-4a29-4d3b-9805-e63ec24e805f___JR_B.Spot 9082.JPG",4495c311-4a29-4d3b-9805-e63ec24e805f___JR_B.Spot 9082.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,138.5327606201172,136.77182006835938,122.05732727050781,135.6569061279297,37.85416749096214,45.71116638183594,18002
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\44dd61ff-4a53-4657-8340-4bd56d8d5dae___JR_B.Spot 8911.JPG",44dd61ff-4a53-4657-8340-4bd56d8d5dae___JR_B.Spot 8911.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,129.85488891601562,134.56639099121094,117.56205749511719,131.22940063476562,57.10062122853574,20.65179443359375,11955
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\45820fd3-e954-4baf-85cb-23175212dc0d___JR_B.Spot 8844.JPG",45820fd3-e954-4baf-85cb-23175212dc0d___JR_B.Spot 8844.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,110.53388977050781,117.00566101074219,97.483642578125,112.86326599121094,47.27370632853348,41.82977294921875,17523
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4591498b-f2d2-4138-b603-8f734df28c1b___NREC_B.Spot 9063.JPG",4591498b-f2d2-4138-b603-8f734df28c1b___NREC_B.Spot 9063.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,102.88969421386719,108.29666137695312,87.53887939453125,104.36036682128906,58.7196314744509,42.06486511230469,17831
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\45c9c618-5b71-4d9d-a08a-4bd3ceaa0be4___NREC_B.Spot 9178.JPG",45c9c618-5b71-4d9d-a08a-4bd3ceaa0be4___NREC_B.Spot 9178.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,100.25827026367188,107.88394165039062,88.44924926757812,103.41940307617188,57.12573165418973,46.63609313964844,19027
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\45cfd1ee-052e-43ef-93ff-ae392eedd726___NREC_B.Spot 9084.JPG",45cfd1ee-052e-43ef-93ff-ae392eedd726___NREC_B.Spot 9084.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,100.30766296386719,104.86860656738281,85.3192138671875,101.282958984375,61.966434229172776,37.507354736328125,16917
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\45de9eff-47b2-4e93-941a-11eeedbefc4f___NREC_B.Spot 1945.JPG",45de9eff-47b2-4e93-941a-11eeedbefc4f___NREC_B.Spot 1945.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,118.68994140625,122.64163208007812,98.33453369140625,118.69670104980469,63.71460873355539,45.61198425292969,18935
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4614ed01-e120-4ae9-8f13-028fa8297873___JR_B.Spot 8985.JPG",4614ed01-e120-4ae9-8f13-028fa8297873___JR_B.Spot 8985.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,111.0023193359375,114.17559814453125,94.01943969726562,110.95335388183594,48.0585819075517,47.459625244140625,19367
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4617631e-a75a-4cd0-a1f5-c06ed41a182a___JR_B.Spot 3281.JPG",4617631e-a75a-4cd0-a1f5-c06ed41a182a___JR_B.Spot 3281.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,127.65055847167969,135.75701904296875,89.54556274414062,128.0732879638672,52.991356054515364,47.20660400390625,19608
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\462d2266-b71d-4bd0-b1da-8bf71439f5cd___JR_B.Spot 3192.JPG",462d2266-b71d-4bd0-b1da-8bf71439f5cd___JR_B.Spot 3192.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,115.36956787109375,116.21597290039062,68.94453430175781,110.58187866210938,53.21255747640413,26.711380004882812,14791
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\46372226-cfbe-4206-951b-93b8b411d2e7___JR_B.Spot 8890.JPG",46372226-cfbe-4206-951b-93b8b411d2e7___JR_B.Spot 8890.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,113.02059936523438,121.11100769042969,102.06278991699219,116.54014587402344,52.44054663171817,48.74507141113281,19127
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\46414704-3483-4a44-b786-6b8ee1814ed7___NREC_B.Spot 9133.JPG",46414704-3483-4a44-b786-6b8ee1814ed7___NREC_B.Spot 9133.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,109.95622253417969,114.940673828125,99.10273742675781,111.6790771484375,53.5581603243795,45.63037109375,18332
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4683ce17-7653-4718-95a5-7158f3094640___NREC_B.Spot 9196.JPG",4683ce17-7653-4718-95a5-7158f3094640___NREC_B.Spot 9196.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,106.72032165527344,113.0576171875,96.91473388671875,109.38066101074219,48.66834336005977,55.65911865234375,20927
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4702d273-50d0-4b7c-b759-7ef62cdb441f___NREC_B.Spot 1828.JPG",4702d273-50d0-4b7c-b759-7ef62cdb441f___NREC_B.Spot 1828.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,116.48725891113281,114.68568420410156,88.06484985351562,112.17071533203125,62.03394963683145,44.531036376953125,18470
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\475f941c-242c-42e1-9149-ace60e32b931___NREC_B.Spot 9208.JPG",475f941c-242c-42e1-9149-ace60e32b931___NREC_B.Spot 9208.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,129.2420196533203,132.4552459716797,120.30776977539062,130.11593627929688,62.53102368649578,27.990768432617188,14076
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4777008f-3144-44df-b230-e94725e711d2___NREC_B.Spot 1979.JPG",4777008f-3144-44df-b230-e94725e711d2___NREC_B.Spot 1979.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,114.24261474609375,115.22712707519531,90.03279113769531,112.06890869140625,52.564576287678626,49.26666259765625,19893
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\47773ddb-e400-4a5d-87ec-ce711044c31e___NREC_B.Spot 9235.JPG",47773ddb-e400-4a5d-87ec-ce711044c31e___NREC_B.Spot 9235.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,115.83245849609375,118.42263793945312,106.48258972167969,116.32135009765625,48.93983196554631,50.912384033203125,19713
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\47fbd17d-c078-4465-8816-c675abd9c850___JR_B.Spot 3185.JPG",47fbd17d-c078-4465-8816-c675abd9c850___JR_B.Spot 3185.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,101.83494567871094,112.06118774414062,84.56800842285156,105.88482666015625,56.813542982761895,47.47398376464844,19719
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\48a7cf31-19e0-45ba-89c1-7887afa0bdd4___JR_B.Spot 9095.JPG",48a7cf31-19e0-45ba-89c1-7887afa0bdd4___JR_B.Spot 9095.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,146.81185913085938,146.204833984375,107.69590759277344,142.0010223388672,42.84700346993106,34.23419189453125,16211
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\490afec2-acdf-4b61-b137-43d43285817c___JR_B.Spot 8949.JPG",490afec2-acdf-4b61-b137-43d43285817c___JR_B.Spot 8949.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,134.21624755859375,139.59202575683594,120.70480346679688,135.8810577392578,43.71237532632234,43.421051025390625,17610
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4911efb7-feaf-4602-a028-68b77294c06f___JR_B.Spot 3255.JPG",4911efb7-feaf-4602-a028-68b77294c06f___JR_B.Spot 3255.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,111.93014526367188,121.43148803710938,96.25028991699219,115.72303771972656,44.988784724659446,40.382598876953125,17505
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4995d36f-321f-4f9e-82c8-9a0c78d1f266___NREC_B.Spot 9076.JPG",4995d36f-321f-4f9e-82c8-9a0c78d1f266___NREC_B.Spot 9076.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,102.09370422363281,109.36524963378906,93.03689575195312,105.31942749023438,60.85678036040308,48.821563720703125,19719
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\49df8e8e-ecbb-4a62-b417-16f662d67b09___JR_B.Spot 9042.JPG",49df8e8e-ecbb-4a62-b417-16f662d67b09___JR_B.Spot 9042.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,111.98147583007812,115.46908569335938,98.5810546875,112.48983764648438,57.29622456252374,43.69255065917969,18092
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4a18013a-dcd1-4974-b841-89c49b198a11___NREC_B.Spot 1984.JPG",4a18013a-dcd1-4974-b841-89c49b198a11___NREC_B.Spot 1984.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,113.56277465820312,115.35964965820312,89.99385070800781,111.9200439453125,54.54064811876428,51.976409912109375,20546
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4a1ba341-501b-4f74-879b-61a9e29a8f9a___NREC_B.Spot 9211.JPG",4a1ba341-501b-4f74-879b-61a9e29a8f9a___NREC_B.Spot 9211.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,117.28712463378906,121.44145202636719,104.05278015136719,118.24935913085938,52.47632653293335,48.64772033691406,19081
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4aa16bda-c8f4-40b1-9f68-16bc936e6e9e___JR_B.Spot 3157.JPG",4aa16bda-c8f4-40b1-9f68-16bc936e6e9e___JR_B.Spot 3157.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,104.53866577148438,110.83448791503906,98.00480651855469,107.49588012695312,54.241679860609636,26.244964599609375,13690
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4b5d5cc8-6df9-4963-8e68-1aaf3e8f2363___JR_B.Spot 3358.JPG",4b5d5cc8-6df9-4963-8e68-1aaf3e8f2363___JR_B.Spot 3358.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,95.50778198242188,102.83969116210938,85.57096862792969,98.66510009765625,47.85485346096312,62.899444580078125,24040
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4b70a1bf-7bee-41d1-b4ff-415307d6d1ca___NREC_B.Spot 1808.JPG",4b70a1bf-7bee-41d1-b4ff-415307d6d1ca___NREC_B.Spot 1808.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,111.76727294921875,107.75674438476562,78.96961975097656,105.68684387207031,54.119307798368055,49.81689453125,19916
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4bad40b0-af40-4deb-820c-edbcbb9ea372___NREC_B.Spot 1843.JPG",4bad40b0-af40-4deb-820c-edbcbb9ea372___NREC_B.Spot 1843.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,111.739501953125,106.28497314453125,84.48568725585938,105.42185974121094,66.19549712154382,40.182373046875,17178
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4bfd707f-94f4-442d-9dfc-8a96b51653d4___JR_B.Spot 3334.JPG",4bfd707f-94f4-442d-9dfc-8a96b51653d4___JR_B.Spot 3334.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,144.60617065429688,135.2570343017578,90.30435180664062,132.9469451904297,47.584779355639306,52.16770935058594,21085
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4c1f3e8b-4c85-4554-b1d7-25feca1f58b3___JR_B.Spot 3250.JPG",4c1f3e8b-4c85-4554-b1d7-25feca1f58b3___JR_B.Spot 3250.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,107.46029663085938,123.48440551757812,80.87437438964844,113.82585144042969,48.66870999479563,36.7159423828125,16929
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4c234632-b720-420d-934f-95b83f2dd59d___JR_B.Spot 3131.JPG",4c234632-b720-420d-934f-95b83f2dd59d___JR_B.Spot 3131.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,117.08110046386719,122.45912170410156,109.68934631347656,119.40043640136719,48.20517436820579,56.13136291503906,21789
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4c2444b0-9bf1-4672-a118-dbde778fdab0___JR_B.Spot 8937.JPG",4c2444b0-9bf1-4672-a118-dbde778fdab0___JR_B.Spot 8937.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,135.7919158935547,143.2567138671875,117.10997009277344,138.08445739746094,38.50252881913761,36.52435302734375,15935
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4c34e3ed-523a-414d-b28d-52078277cb67___NREC_B.Spot 9174.JPG",4c34e3ed-523a-414d-b28d-52078277cb67___NREC_B.Spot 9174.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,107.21150207519531,111.33415222167969,97.1934814453125,108.53851318359375,51.61259297213186,50.59870910644531,19750
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4c664b0a-9ee7-48c2-aaf4-d54e34f5edd3___JR_B.Spot 9060.JPG",4c664b0a-9ee7-48c2-aaf4-d54e34f5edd3___JR_B.Spot 9060.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,143.48550415039062,143.38832092285156,95.64498901367188,137.9676971435547,33.27377424264733,37.79872131347656,16731
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4c6a8199-896f-4cbf-8db4-3baa021a9e1c___NREC_B.Spot 9247.JPG",4c6a8199-896f-4cbf-8db4-3baa021a9e1c___NREC_B.Spot 9247.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,104.27873229980469,109.74781799316406,94.17758178710938,106.35726928710938,53.08527652287406,50.25627136230469,20028
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4cda1135-6cad-421b-9648-d00f9f3cd16f___JR_B.Spot 3304.JPG",4cda1135-6cad-421b-9648-d00f9f3cd16f___JR_B.Spot 3304.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,108.94378662109375,113.74580383300781,95.65699768066406,110.23954772949219,54.79246154226767,56.689849853515625,22425
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4cf90b49-1b89-422e-84ae-2e2fcfc2fa02___JR_B.Spot 3362.JPG",4cf90b49-1b89-422e-84ae-2e2fcfc2fa02___JR_B.Spot 3362.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,111.68125915527344,116.11253356933594,105.19769287109375,113.56130981445312,47.2000532468666,39.03733825683594,17026
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4d035250-f831-438b-a583-d192cbb26a55___JR_B.Spot 3163.JPG",4d035250-f831-438b-a583-d192cbb26a55___JR_B.Spot 3163.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,115.25042724609375,118.43632507324219,113.00445556640625,116.86529541015625,47.68940362339128,42.39360046386719,18065
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4d20e159-894a-4718-a9f8-e866e7c5a3d9___JR_B.Spot 9025.JPG",4d20e159-894a-4718-a9f8-e866e7c5a3d9___JR_B.Spot 9025.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,112.11860656738281,114.10137939453125,98.60531616210938,111.78004455566406,58.64315005344933,47.68946838378906,19296
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4d42924a-13e0-4e26-b131-2125e154c542___NREC_B.Spot 9220.JPG",4d42924a-13e0-4e26-b131-2125e154c542___NREC_B.Spot 9220.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,113.08204650878906,115.71575927734375,103.39126586914062,113.56521606445312,57.27178930447714,45.831634521484375,18343
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4d9ffd2f-2740-42f0-9679-c00961ec8f71___NREC_B.Spot 9226.JPG",4d9ffd2f-2740-42f0-9679-c00961ec8f71___NREC_B.Spot 9226.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,113.67552185058594,113.72027587890625,101.62307739257812,112.37193298339844,53.99278198794949,45.721710205078125,18661
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4e380ba7-b5dc-46e3-850e-b52a775378d0___NREC_B.Spot 9107.JPG",4e380ba7-b5dc-46e3-850e-b52a775378d0___NREC_B.Spot 9107.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,114.83966064453125,120.25190734863281,101.49241638183594,116.50849914550781,52.090730486976945,53.50880432128906,20783
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4eac0e27-27a7-49ad-80d7-6475aa904154___NREC_B.Spot 1896.JPG",4eac0e27-27a7-49ad-80d7-6475aa904154___NREC_B.Spot 1896.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,106.87846374511719,106.1546630859375,71.87321472167969,102.44099426269531,59.62588414907819,40.20355224609375,18384
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4ed61fe2-848f-40a3-ba6d-e81b0564bfec___JR_B.Spot 8865.JPG",4ed61fe2-848f-40a3-ba6d-e81b0564bfec___JR_B.Spot 8865.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,137.31410217285156,142.92730712890625,120.9637451171875,138.7329864501953,40.614437954271494,42.095458984375,17436
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4f49f8c2-d091-40d0-b85c-db10099b3caa___NREC_B.Spot 9171.JPG",4f49f8c2-d091-40d0-b85c-db10099b3caa___NREC_B.Spot 9171.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,102.61611938476562,107.98774719238281,91.60780334472656,104.54916381835938,58.8834698774919,47.03045654296875,19100
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4f539b76-13f8-43ab-a630-0cc6b1461bc9___JR_B.Spot 3381.JPG",4f539b76-13f8-43ab-a630-0cc6b1461bc9___JR_B.Spot 3381.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,120.48619079589844,123.5067138671875,93.27015686035156,119.16497802734375,40.032982819205934,22.855926513671875,13454
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\4fc91e77-fdbc-4041-a510-b267ebbc4bb9___NREC_B.Spot 9055.JPG",4fc91e77-fdbc-4041-a510-b267ebbc4bb9___NREC_B.Spot 9055.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,100.17561340332031,106.54934692382812,91.40780639648438,102.90037536621094,62.57797949698845,45.09519958496094,18430
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\505ac655-cca9-479c-8a2f-35a01b9030cf___JR_B.Spot 8836.JPG",505ac655-cca9-479c-8a2f-35a01b9030cf___JR_B.Spot 8836.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,132.5444793701172,130.6806182861328,117.60987854003906,129.77877807617188,46.977787811654395,48.871734619140625,19227
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\507d59c4-b6a3-4d94-bbfb-fd763b4033ad___JR_B.Spot 3223.JPG",507d59c4-b6a3-4d94-bbfb-fd763b4033ad___JR_B.Spot 3223.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,126.23124694824219,124.00065612792969,78.12872314453125,119.46051025390625,53.48253279431622,48.75279235839844,20510
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\50d0c9c6-94ad-46aa-a94f-5a595eb65998___NREC_B.Spot 1946.JPG",50d0c9c6-94ad-46aa-a94f-5a595eb65998___NREC_B.Spot 1946.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,112.41416931152344,114.74429321289062,90.9595947265625,111.33578491210938,62.31602251873349,39.80747985839844,17701
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\50e6a99b-97a6-4f91-bb0d-b82e11e3f482___NREC_B.Spot 9195.JPG",50e6a99b-97a6-4f91-bb0d-b82e11e3f482___NREC_B.Spot 9195.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,115.5103759765625,118.26490783691406,106.14500427246094,116.06808471679688,42.50283017884307,58.31083679199219,21317
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\51185964-48e2-493e-a052-42139dd0facd___JR_B.Spot 3331.JPG",51185964-48e2-493e-a052-42139dd0facd___JR_B.Spot 3331.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,134.24276733398438,125.24833679199219,88.89311218261719,123.81472778320312,49.83437877604923,37.2354736328125,17158
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\51227dc9-baed-4d63-92ec-70f3361b480b___NREC_B.Spot 9161.JPG",51227dc9-baed-4d63-92ec-70f3361b480b___NREC_B.Spot 9161.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,105.09133911132812,109.50733947753906,94.64775085449219,106.52767944335938,54.335877374254814,28.093124389648438,14111
"d:\2026-2027\computer-vision\plantvillage_dataset/color/Pepper,_bell___Bacterial_spot\514076ce-e366-4b68-a736-9346cd9a5f61___NREC_B.Spot 9190.JPG",514076ce-e366-4b68-a736-9346cd9a5f61___NREC_B.Spot 9190.JPG,"Pepper,_bell___Bacterial_spot","Pepper,",Bacterial_spot,256,256,RGB,111.6510009765625,115.69088745117188,96.48605346679688,112.32492065429688,57.265395732454195,41.08100891113281,17409
